id,cancion,artista,subestilo,pais,origen,genero,yt_channel_subscribers_log,channel_age_years,is_vevo,is_licensed_content,lastfm_artist_listeners,lastfm_artist_playcount,lastfm_plays_per_listener,lastfm_top_tag_score,lastfm_top10_listeners_mean,lastfm_similar_match_mean,territorio_top_1,territorio_top_2,n_territorios_top,career_stage,label_type,has_featuring,n_collaborators,release_month,duracion_total_s,tempo_bpm,energia_rms_mean,energia_rms_std,brillo_centroide_mean,brillo_centroide_std,ancho_banda_hz,caida_espectral_rolloff,tasa_cruces_cero,bailabilidad_essentia,complejidad_dinamica_essentia,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,nivel,nivel_predicho,prob_bajo,prob_medio,prob_alto
925,Cómo Pude Enamorarme de Ti,Pesado,Norteño,MX,real,Regional Mexicano,15.5751,19.24,0,1,107147,1632124,15.23,100,18301,0.4986,MX,SIN_SEGUNDO,1,Consagrado,Major,0,1,4,156.14,86.1,0.1280999928712845,0.0551999993622303,2200.38,944.31,2496.31,4788.89,0.0823,1.1899,-18.5541,-154.4878997802734,81.94229888916016,7.238699913024902,35.98020172119141,19.64599990844727,Bajo,Bajo,0.8463215770601075,0.08752169250892836,0.06615673043096437
926,Me Gustas Mucho,Duelo,Norteño,MX,real,Regional Mexicano,9.488,11.4,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,3,8,193.28,129.2,0.2108999937772751,0.0980999991297721,2288.05,971.49,2638.88,5278.05,0.0841,1.1694,-13.8547,-97.81420135498048,79.19439697265625,18.17049980163574,25.1481990814209,20.1112003326416,Bajo,Bajo,0.7284962531638646,0.14765293788449957,0.12385080895163592
927,Más Que Tu Amigo,Duelo,Norteño,MX,real,Regional Mexicano,12.4875,17.02,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,10,274.98,152.0,0.1352999955415726,0.0847999975085258,2194.21,898.37,2518.07,4856.56,0.0828,1.2899,-18.4243,-141.8896942138672,88.4832992553711,11.31029987335205,26.99489974975586,9.043399810791016,Bajo,Bajo,0.8941483026486192,0.07045196378818183,0.03539973356319892
928,Aún Sigues Siendo Mía,Duelo,Norteño,MX,real,Regional Mexicano,12.4875,17.02,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,5,215.42,117.5,0.1535000056028366,0.0838000029325485,2505.77,936.79,2625.73,5441.11,0.1067,1.2903,-16.8894,-112.9726028442383,71.34850311279297,9.26650047302246,26.3302001953125,6.326399803161621,Bajo,Bajo,0.917703113085502,0.050245048420580446,0.03205183849391749
929,Adicto a Tus Redes,Duelo,Norteño,MX,real,Regional Mexicano,6.3733,11.87,0,0,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,1,217.32,143.6,0.1829999983310699,0.0816999971866607,2364.61,890.08,2523.04,5149.06,0.1052,1.2624,-15.2488,-100.2006988525391,82.033203125,7.934299945831299,25.85610008239746,4.465400218963623,Bajo,Bajo,0.8990550452041483,0.06725930253370445,0.03368565226214743
930,Por Una Mujer Casada,Duelo,Norteño,MX,real,Regional Mexicano,6.4846,16.77,0,0,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,3,159.95,95.7,0.0744000002741813,0.0307000000029802,1791.15,696.64,2066.56,3832.3,0.0772,1.2322,-23.5006,-212.273193359375,105.0567016601562,-8.720199584960938,36.00579833984375,7.72629976272583,Bajo,Bajo,0.955212177725513,0.03312229377019822,0.011665528504288748
931,Te Lloré un Río,Duelo,Norteño,MX,real,Regional Mexicano,11.6263,12.96,0,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Regional,0,1,1,189.49,161.5,0.2415000051259995,0.1072999984025955,2254.42,959.77,2593.18,5015.93,0.0905,1.0977,-12.673,-114.9046020507812,85.23660278320312,18.62220001220703,25.06240081787109,18.66990089416504,Bajo,Bajo,0.8943475180806585,0.06799291192942493,0.03765956998991655
932,Es Por Eso,Duelo,Norteño,MX,real,Regional Mexicano,12.4875,17.02,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,2,10,233.87,152.0,0.1536999940872192,0.0900000035762786,2676.64,878.64,2668.96,5708.35,0.1199,1.022,-16.2776,-131.8506011962891,65.06320190429688,3.882100105285645,22.52120018005371,8.535400390625,Bajo,Bajo,0.8471021869895862,0.09443221176330033,0.05846560124711332
933,Cómo No Te Voy a Esperar,Duelo,Norteño,MX,real,Regional Mexicano,12.4875,17.02,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,12,222.9,83.4,0.1601999998092651,0.0842999964952468,1723.69,621.61,1983.57,3591.81,0.0777,0.9973,-15.552,-151.7140960693359,107.5519027709961,-12.38729953765869,29.43790054321289,1.080199956893921,Bajo,Bajo,0.8950724290796812,0.07725541086119027,0.027672160059128554
934,Sin Ti,Duelo,Norteño,MX,real,Regional Mexicano,12.4875,17.02,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,6,210.21,83.4,0.1761000007390976,0.0847000032663345,2022.1,747.7,2278.39,4362.1,0.0852,1.3579,-15.839,-130.5312042236328,88.97010040283203,2.946399927139282,38.32630157470703,8.93179988861084,Bajo,Bajo,0.9272255359921218,0.04347066889708188,0.029303795110796452
935,Hombre Sin Suerte,Duelo,Norteño,MX,real,Regional Mexicano,12.4875,17.02,1,1,84404,2063399,24.45,100,13668,0.3705,MX,SIN_SEGUNDO,1,Establecido,Major,0,2,10,233.87,152.0,0.1536999940872192,0.0900000035762786,2676.64,878.64,2668.96,5708.35,0.1199,1.022,-16.2776,-131.8506011962891,65.06320190429688,3.882100105285645,22.52120018005371,8.535400390625,Bajo,Bajo,0.8471021869895862,0.09443221176330033,0.05846560124711332
936,Mi Casita Blanca,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,14.5235,11.58,0,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,8,170.12,103.4,0.160300001502037,0.089599996805191,2768.84,878.79,2542.77,5609.76,0.1263,1.5188,-16.912,-120.0751037597656,54.48789978027344,-1.763299942016602,41.44309997558594,4.102799892425537,Bajo,Bajo,0.6839875447195187,0.23637504320598435,0.07963741207449708
937,De Que Sirve Olvidarte,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,12.6082,16.96,1,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,7,174.06,83.4,0.2061000019311905,0.0850000008940696,2444.56,930.79,2407.53,5013.22,0.1109,1.7371,-13.8734,-77.09529876708984,78.92430114746094,-6.554699897766113,26.7805004119873,3.8403000831604,Bajo,Bajo,0.8528653264102908,0.11867407076307834,0.028460602826630963
938,Bien Bonita,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,15.8476,15.66,0,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Consagrado,Indie,0,1,7,231.77,95.7,0.1782000064849854,0.0729999989271164,2541.39,1100.83,2742.79,5816.38,0.0981,1.1862,-15.883,-116.4213027954102,72.23970031738281,26.76420021057129,33.12519836425781,14.28219985961914,Bajo,Bajo,0.7357129276023521,0.15191645521381542,0.11237061718383254
939,Que Te Vaya Bien,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,12.6082,16.96,1,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,7,203.31,95.7,0.1805000007152557,0.0703999996185302,2251.03,967.97,2635.48,5151.9,0.0791,1.5412,-15.7564,-118.1984024047852,83.88459777832031,24.93210029602051,29.10269927978516,9.74899959564209,Bajo,Bajo,0.8738182296645168,0.09203257760126833,0.034149192734214746
940,Mi Tesoro,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,13.0433,7.03,0,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Regional,0,1,8,192.99,161.5,0.1439000070095062,0.0776999965310096,2381.93,846.98,2775.47,5616.25,0.0862,1.3029,-17.7924,-147.0263061523438,74.23300170898438,23.42020034790039,27.18540000915527,8.664199829101562,Bajo,Bajo,0.8571077324505859,0.10904908095558982,0.03384318659382433
941,La Trampa,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,9.1303,15.96,0,0,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,9,158.07,95.7,0.1465999931097031,0.0544000007212162,2277.15,740.48,2394.25,4872.66,0.0954,1.4393,-17.0782,-120.4592971801758,81.60479736328125,2.117300033569336,41.87279891967773,-2.01449990272522,Bajo,Bajo,0.9117285014861205,0.06939224528821278,0.018879253225666713
942,Pequeña y Frágil,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,10.5739,19.04,0,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Indie,0,2,2,152.1,89.1,0.1773000061511993,0.0885000005364418,2999.83,648.16,2672.39,6096.47,0.1486,1.8504,-15.4471,-63.17990112304688,55.92480087280273,0.0560999996960163,37.49020004272461,1.898499965667725,Bajo,Bajo,0.9440586844095454,0.0397633437945639,0.016177971795890735
943,La Tequilera,Cardenales de Nuevo León,Norteño,MX,real,Regional Mexicano,11.6352,12.64,0,1,121162,2915620,24.06,100,37005,0.6482,MX,SIN_SEGUNDO,1,Establecido,Regional,0,2,7,185.93,152.0,0.1416999995708466,0.0662999972701072,2804.21,889.9,2741.11,5915.14,0.118,1.1996,-17.1835,-117.4962997436523,60.79280090332031,11.48359966278076,24.98340034484863,-5.860400199890137,Bajo,Bajo,0.8514641312810045,0.12127309502418786,0.027262773694807604
944,Las Tres Tumbas,Los Cadetes de Linares,Corrido tradicional,MX,real,Regional Mexicano,13.5632,5.36,0,1,158237,2703238,17.08,100,33195,0.5337,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,4,185.01,161.5,0.1755000054836273,0.0754000023007392,2423.68,888.77,2680.02,5534.82,0.0889,1.3342,-15.4195,-112.3102035522461,80.53710174560547,21.06259918212891,26.93099975585938,-3.36269998550415,Bajo,Bajo,0.8846228283535932,0.06474987061312318,0.05062730103328379
945,Pueblito,Los Cadetes de Linares,Corrido tradicional,MX,real,Regional Mexicano,13.5632,5.36,0,1,158237,2703238,17.08,100,33195,0.5337,MX,SIN_SEGUNDO,1,Establecido,Regional,0,1,4,215.01,112.3,0.1713999956846237,0.0696000009775161,2596.12,1023.15,2513.58,5398.71,0.1121,1.2187,-15.7744,-92.25080108642578,69.77429962158203,-0.7038999795913696,24.27840042114258,1.580899953842163,Bajo,Bajo,0.907319146625721,0.05907444465658044,0.03360640871769869
946,Polvo Maldito,Los Cadetes de Linares,Corrido tradicional,MX,real,Regional Mexicano,13.5632,5.36,0,1,158237,2703238,17.08,100,33195,0.5337,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,5,165.0,172.3,0.2252999991178513,0.0835999995470047,2174.17,773.93,2304.36,4650.15,0.0887,1.5553,-13.5209,-78.0967025756836,89.59839630126953,-4.135900020599365,30.13529968261719,-0.9993000030517578,Bajo,Bajo,0.8627227965985145,0.07287690699056561,0.06440029641091982
947,Las Llaves de Mi Alma,Los Cadetes de Linares,Corrido tradicional,MX,real,Regional Mexicano,13.5632,5.36,0,1,158237,2703238,17.08,100,33195,0.5337,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,7,185.01,76.0,0.2479999959468842,0.0900000035762786,2697.78,839.16,2726.73,6061.85,0.1427,1.254,-12.2018,-44.5265007019043,78.01730346679688,8.444100379943848,14.42259979248047,11.84049987792969,Bajo,Bajo,0.7426586020713779,0.12254243049820714,0.134798967430415
948,El Palomito,Los Cadetes de Linares,Corrido tradicional,MX,real,Regional Mexicano,12.1859,11.76,0,1,158237,2703238,17.08,100,33195,0.5337,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,7,195.73,107.7,0.2179999947547913,0.0785999968647956,2168.76,785.16,2338.96,4590.4,0.0842,1.5716,-14.8693,-89.16629791259766,83.43119812011719,-4.19789981842041,36.05780029296875,5.539700031280518,Bajo,Bajo,0.9074258534712621,0.051347612465838945,0.041226534062898904
949,La Hierba Se Movía,Los Cadetes de Linares,Corrido tradicional,MX,real,Regional Mexicano,10.2682,5.94,0,1,158237,2703238,17.08,100,33195,0.5337,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,7,186.73,112.3,0.2108000069856644,0.0834000036120414,2300.66,1081.57,2376.4,4693.42,0.1068,1.3498,-14.2691,-77.5177993774414,98.22360229492188,-2.02020001411438,18.10639953613281,9.053999900817873,Bajo,Bajo,0.8048519494056596,0.07483155355092651,0.12031649704341392
950,Tragos Amargos,Ramón Ayala,Norteño,MX,real,Regional Mexicano,12.6015,15.09,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Emergente,Indie,0,1,12,172.71,152.0,0.0870999991893768,0.0427000001072883,3508.2,1272.24,2953.72,7113.55,0.1781,1.0092,-20.7417,-169.7633972167969,43.74750137329102,22.84460067749023,17.15349960327148,5.836599826812744,Bajo,Bajo,0.7979924120158952,0.1828968322856581,0.019110755698446717
951,Un Rinconcito en el Cielo,Ramón Ayala,Norteño,MX,real,Regional Mexicano,12.6015,15.09,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Emergente,Indie,0,1,12,215.55,112.3,0.0870999991893768,0.0439999997615814,2335.27,1045.61,2434.58,5031.4,0.1026,1.1877,-21.3872,-177.5858001708984,83.02420043945312,4.323599815368652,26.13159942626953,7.108399868011475,Bajo,Bajo,0.9022693413487853,0.07856122486545301,0.019169433785761743
952,Que Casualidad,Ramón Ayala,Norteño,MX,real,Regional Mexicano,13.7973,17.8,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,5,192.44,103.4,0.2038999944925308,0.1118000000715256,2437.74,1021.69,2185.88,4855.5,0.1317,1.0307,-12.8329,-88.08760070800781,65.78240203857422,-17.74959945678711,35.7067985534668,-3.791899919509888,Bajo,Bajo,0.9112477185781976,0.0751378698056673,0.013614411616135072
953,Chaparra de Mi Amor,Ramón Ayala,Norteño,MX,real,Regional Mexicano,10.6066,8.56,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Emergente,Indie,0,1,12,186.86,112.3,0.1212000027298927,0.0405000001192092,2013.28,602.92,2177.84,4194.8,0.0958,1.3865,-18.4454,-128.8258056640625,102.5533981323242,-10.52620029449463,16.84729957580566,-7.961100101470947,Bajo,Bajo,0.8888695069555428,0.09427742940113276,0.0168530636433244
954,Mi Piquito de Oro,Ramón Ayala,Norteño,MX,real,Regional Mexicano,13.7973,17.8,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,4,128.77,107.7,0.2556000053882599,0.0775000005960464,2510.33,720.52,2696.94,5823.52,0.1,1.6247,-12.7723,-54.49560165405273,77.5779037475586,8.47760009765625,21.30299949645996,15.38420009613037,Bajo,Bajo,0.9160715478660925,0.05802855773336301,0.02589989440054454
955,Un Puño de Tierra,Ramón Ayala,Corrido tradicional,MX,real,Regional Mexicano,13.7973,17.8,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,5,229.2,103.4,0.2019000053405762,0.0856000036001205,2077.81,814.58,2289.04,4501.27,0.0916,1.3916,-14.7156,-98.34390258789062,88.27839660644531,-3.18560004234314,28.05170059204102,5.690299987792969,Bajo,Bajo,0.9131597660975508,0.05987092741339916,0.026969306489050146
956,Cruz de Madera,Ramón Ayala,Norteño,MX,real,Regional Mexicano,10.1582,7.19,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Emergente,Regional,0,1,5,230.01,172.3,0.1018999963998795,0.0467000007629394,2329.42,787.07,2387.94,4778.9,0.1075,1.2697,-19.9208,-142.3464965820312,86.1500015258789,-7.439599990844727,27.94179916381836,2.088299989700317,Bajo,Bajo,0.9557308829842633,0.03897275909255461,0.005296357923181941
957,Casas de Madera,Ramón Ayala,Norteño,MX,real,Regional Mexicano,13.1673,17.25,0,1,51253,302249,5.9,100,4712,0.6198,MX,SIN_SEGUNDO,1,Establecido,Regional,0,1,3,287.36,103.4,0.1569000035524368,0.0635000020265579,1939.62,861.13,2276.42,4119.96,0.0763,1.2243,-16.9254,-128.3444061279297,103.5081024169922,6.569099903106689,25.0039005279541,3.20989990234375,Bajo,Bajo,0.9275286827195389,0.06418030494750816,0.00829101233295309
958,Alma Enamorada,Chalino Sánchez,Corrido tradicional,MX,real,Regional Mexicano,15.2434,17.28,0,1,6233,107026,17.17,100,822,0.7134,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,11,159.64,184.6,0.1785999983549118,0.0623000003397464,2156.51,593.72,2396.77,4825.74,0.0901,1.1744,-14.9446,-89.3604965209961,96.98370361328124,4.951900005340576,16.52529907226562,-10.18710041046143,Bajo,Bajo,0.5347564694886975,0.3741486034470578,0.09109492706424481
959,Nieves de Enero,Chalino Sánchez,Corrido tradicional,MX,real,Regional Mexicano,15.2434,17.28,0,1,6233,107026,17.17,100,822,0.7134,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,1,208.75,95.7,0.1664000004529953,0.0551999993622303,2398.67,804.27,2501.79,5265.36,0.0995,1.1449,-15.9304,-103.8343963623047,81.58370208740234,11.78979969024658,30.98060035705566,-3.01230001449585,Bajo,Bajo,0.8287903246970151,0.1416886501669741,0.029521025136010765
960,El Pávido Návido,Chalino Sánchez,Corrido tradicional,MX,real,Regional Mexicano,15.2434,17.28,0,1,6233,107026,17.17,100,822,0.7134,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,1,175.59,129.2,0.1607999950647354,0.0537000000476837,2555.57,564.81,2141.22,4948.21,0.1483,1.1336,-15.6961,-61.55199813842773,78.66729736328125,-33.17649841308594,30.45509910583496,-32.83789825439453,Bajo,Bajo,0.8414994680494365,0.14235267739039484,0.016147854560168665
961,Las Nieves de Enero,Chalino Sánchez,Corrido tradicional,MX,real,Regional Mexicano,15.2434,17.28,0,1,6233,107026,17.17,100,822,0.7134,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,1,208.75,95.7,0.1664000004529953,0.0551999993622303,2398.67,804.27,2501.79,5265.36,0.0995,1.1449,-15.9304,-103.8343963623047,81.58370208740234,11.78979969024658,30.98060035705566,-3.01230001449585,Bajo,Bajo,0.8287903246970151,0.1416886501669741,0.029521025136010765
962,El Crimen de Culiacán,Chalino Sánchez,Corrido tradicional,MX,real,Regional Mexicano,15.2434,17.28,0,1,6233,107026,17.17,100,822,0.7134,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,5,190.8,99.4,0.2098000049591064,0.0777999982237815,1894.67,667.94,2275.04,4299.89,0.0776,1.2408,-13.8273,-99.10590362548828,106.9340972900391,13.22550010681152,23.94680023193359,-4.823599815368652,Bajo,Bajo,0.6872303522942191,0.2589145844828568,0.053855063222923924
963,La Quebradora,Chalino Sánchez,Corrido tradicional,MX,real,Regional Mexicano,12.0611,5.49,0,1,6233,107026,17.17,100,822,0.7134,MX,SIN_SEGUNDO,1,Emergente,Major,0,2,1,179.57,123.0,0.3366000056266785,0.1453000009059906,2337.92,807.65,2695.28,5456.01,0.0642,1.9852,-14.9054,-73.35130310058594,71.5553970336914,-4.127900123596191,6.900899887084961,5.370299816131592,Bajo,Bajo,0.7329127358812473,0.22409431808176028,0.042992946036992295
964,Las Mañanitas Tapatías,Mariachi Vargas,Banda,MX,real,Regional Mexicano,11.6082,17.96,0,1,8510,46783,5.5,100,10169,0.6455,MX,SIN_SEGUNDO,1,Emergente,Indie,0,1,7,201.84,184.6,0.1686999946832657,0.0619000010192394,2352.74,749.74,2145.2,4342.65,0.1379,1.1336,-15.2658,-74.37249755859375,88.77449798583984,-22.65360069274902,34.56380081176758,-8.750200271606445,Bajo,Bajo,0.9663899088385964,0.029359438989314954,0.004250652172088528
965,El Son de la Negra,Mariachi Vargas,Banda,MX,real,Regional Mexicano,12.2061,10.02,0,1,8510,46783,5.5,100,10169,0.6455,MX,SIN_SEGUNDO,1,Emergente,Regional,0,1,10,180.94,129.2,0.2108000069856644,0.064300000667572,2288.73,563.77,2209.29,4435.41,0.1147,1.0347,-13.9746,-52.7952995300293,83.83439636230469,-29.85610008239746,20.51409912109375,-1.902899980545044,Bajo,Bajo,0.9268539088975598,0.0646649872848254,0.008481103817614773
966,Mi Vida sin Ti,Bronco,Norteño,MX,real,Regional Mexicano,15.4699,17.83,0,1,182747,2784250,15.24,100,30315,0.7167,MX,SIN_SEGUNDO,1,Consagrado,Indie,0,1,7,193.78,143.6,0.1923999935388565,0.0746000036597251,2345.39,873.68,2610.57,5327.34,0.0966,0.964,-14.8816,-76.26020050048828,89.91280364990234,13.76589965820312,27.2017993927002,9.78159999847412,Bajo,Bajo,0.6562728502143512,0.25077336657423327,0.09295378321141562
967,Adoro,Bronco,Norteño,MX,real,Regional Mexicano,12.9408,17.02,1,1,182747,2784250,15.24,100,30315,0.7167,MX,SIN_SEGUNDO,1,Establecido,Major,1,2,3,221.26,78.3,0.1816000044345856,0.0763000026345253,2512.61,724.75,2624.63,5511.78,0.1079,1.1948,-15.4654,-64.4739990234375,79.08290100097656,1.024999976158142,25.86549949645996,2.237200021743774,Bajo,Bajo,0.8447280878950063,0.1368352463185029,0.01843666578649084
968,Sergio el Bailador,Bronco,Norteño,MX,real,Regional Mexicano,12.9408,17.02,1,1,182747,2784250,15.24,100,30315,0.7167,MX,SIN_SEGUNDO,1,Establecido,Major,1,2,1,235.82,89.1,0.2232999950647354,0.0750999972224235,2863.55,762.18,2837.81,6347.68,0.1215,1.4265,-13.816,-32.73659896850586,69.4833984375,10.05860042572021,21.54339981079102,-0.3921000063419342,Bajo,Bajo,0.8102490078999712,0.16581644653114885,0.023934545568879858
969,Que No Quede Huella,Bronco,Norteño,MX,real,Regional Mexicano,12.9408,17.02,1,1,182747,2784250,15.24,100,30315,0.7167,MX,SIN_SEGUNDO,1,Establecido,Major,1,2,3,182.65,161.5,0.1973000019788742,0.0825000032782554,2414.75,665.03,2655.3,5468.23,0.094,1.3753,-14.4378,-59.73429870605469,85.78240203857422,4.604300022125244,19.5974006652832,1.134500026702881,Bajo,Bajo,0.6466849354781132,0.3160654275094951,0.03724963701239168
970,Oro,Bronco,Norteño,MX,real,Regional Mexicano,12.9408,17.02,1,1,182747,2784250,15.24,100,30315,0.7167,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,3,195.87,112.3,0.2037000060081482,0.066500000655651,2267.25,637.93,2520.58,5022.62,0.0919,1.3254,-14.5909,-55.71009826660156,92.15509796142578,6.367300033569336,32.64770126342773,1.720900058746338,Bajo,Bajo,0.8229861461355364,0.1499813230616795,0.02703253080278408
971,La Voy a Olvidar,Los Bukis,Banda,MX,real,Regional Mexicano,13.8547,14.12,0,1,172831,2838071,16.42,100,29242,0.6781,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,10,296.9,143.6,0.1233000010251999,0.0511999987065792,2922.96,735.46,2941.38,6701.34,0.1339,1.2263,-18.5133,-92.56379699707033,73.94239807128906,12.82050037384033,14.19849967956543,5.670499801635742,Bajo,Bajo,0.6056103684742715,0.30753831728100395,0.08685131424472459
972,Tú Cárcel,Los Bukis,Banda,MX,real,Regional Mexicano,12.9264,17.02,1,1,172831,2838071,16.42,100,29242,0.6781,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,10,246.02,99.4,0.1108999997377396,0.0696000009775161,2947.81,782.01,2744.74,6279.65,0.1414,1.1289,-18.2019,-129.3468017578125,67.185302734375,5.296700000762939,26.12120056152344,-1.530400037765503,Bajo,Bajo,0.8779565579022752,0.11076333318200718,0.011280108915717617
973,Cómo Fui a Enamorarme de Ti,Los Bukis,Banda,MX,real,Regional Mexicano,12.9264,17.02,1,1,172831,2838071,16.42,100,29242,0.6781,MX,SIN_SEGUNDO,1,Establecido,Major,0,1,10,268.56,152.0,0.1163000017404556,0.0355999991297721,1727.44,604.28,2100.18,3684.78,0.0602,1.116,-20.8472,-150.9822998046875,115.1495971679688,-8.919899940490723,25.2908992767334,1.33459997177124,Bajo,Bajo,0.6423057144186155,0.34259049589439106,0.015103789686993531
